name,url,stars,forks,language,owner,description,pushed_at,created_at,open_issues
imrad,https://github.com/tpecholt/imrad,1009,35,C++,tpecholt,ImRAD is a GUI builder for the ImGui library,2025-03-21T01:13:03Z,2023-03-13T06:33:41Z,7
initial-v,https://github.com/tenderlove/initial-v,1003,9,C++,tenderlove,It's a BMW shifter converted to a Bluetooth Keyboard that you use with Vim,2023-10-01T18:55:22Z,2023-02-14T01:44:18Z,6
fenster,https://github.com/zserge/fenster,993,51,C++,zserge,The most minimal cross-platform GUI library,2024-09-15T20:08:31Z,2023-01-13T15:06:25Z,8
hyprlock,https://github.com/hyprwm/hyprlock,990,80,C++,hyprwm,Hyprland's GPU-accelerated screen locking utility,2025-03-20T08:52:03Z,2024-02-18T16:10:12Z,78
uv-k5-firmware-custom,https://github.com/losehu/uv-k5-firmware-custom,962,130,C++,losehu,全功能泉盛UV-K5/K6固件 Quansheng UV-K5/K6 Firmware,2025-03-10T17:01:19Z,2023-11-30T06:16:11Z,8
Terminator,https://github.com/ZeroMemoryEx/Terminator,956,160,C++,ZeroMemoryEx,Reproducing Spyboy technique to terminate all EDR/XDR/AVs processes,2023-06-20T17:49:04Z,2023-06-05T16:15:54Z,0
XPKeygen,https://github.com/Endermanch/XPKeygen,941,55,C++,Endermanch,Windows XP Keygen,2023-11-28T21:28:20Z,2023-04-03T12:23:46Z,23
ueberzugpp,https://github.com/jstkdng/ueberzugpp,940,33,C++,jstkdng,Drop in replacement for ueberzug written in C++,2025-02-12T02:02:21Z,2023-01-05T16:06:01Z,17
MyScaleDB,https://github.com/myscale/MyScaleDB,940,55,C++,myscale,A @ClickHouse fork that supports high-performance vector search and full-text search.,2025-02-05T05:11:40Z,2024-03-14T04:02:07Z,4
znanie-drevnix,https://github.com/KanatnikovMax/znanie-drevnix,938,43,C++,KanatnikovMax,,2024-04-29T21:48:09Z,2023-11-07T18:07:42Z,17
Scaffold-GS,https://github.com/city-super/Scaffold-GS,933,81,C++,city-super,[CVPR 2024 Highlight] Scaffold-GS: Structured 3D Gaussians for View-Adaptive Rendering,2024-09-26T03:17:34Z,2023-11-26T07:05:29Z,39
FilelessPELoader,https://github.com/SaadAhla/FilelessPELoader,930,196,C++,SaadAhla,"Loading Remote AES Encrypted PE in memory , Decrypted it and run it ",2023-08-29T21:46:11Z,2023-02-08T16:59:33Z,5
Blackout,https://github.com/ZeroMemoryEx/Blackout,928,137,C++,ZeroMemoryEx,kill anti-malware protected processes ( BYOVD) ( Microsoft Won) ,2023-07-21T17:35:09Z,2023-05-25T23:54:21Z,0
mlir-tutorial,https://github.com/j2kun/mlir-tutorial,927,83,C++,j2kun,MLIR For Beginners tutorial,2025-02-07T22:13:14Z,2023-02-24T22:18:51Z,5
Far-Cry-1-Source-Full,https://github.com/StrongPC123/Far-Cry-1-Source-Full,925,277,C++,StrongPC123,Far Cry 1 Full Source (Developed by CryTek). For NON COMMERCIAL Purposes only. Leaked.,2024-04-09T19:46:16Z,2023-06-30T17:20:35Z,6
UEDumper,https://github.com/Spuckwaffel/UEDumper,922,175,C++,Spuckwaffel,The most powerful Unreal Engine Dumper and Editor for UE 4.19 - 5.3,2025-03-03T02:23:02Z,2023-06-04T00:28:12Z,1
bpftime,https://github.com/eunomia-bpf/bpftime,918,85,C++,eunomia-bpf,"Userspace eBPF runtime for Observability, Network & General Extensions Framework",2025-03-21T14:47:09Z,2023-08-10T07:36:11Z,70
Chaos-Rootkit,https://github.com/ZeroMemoryEx/Chaos-Rootkit,916,141,C++,ZeroMemoryEx,"Now You See Me, Now You Don't ",2025-01-01T13:42:13Z,2023-03-24T17:22:00Z,0
Video-Encode,https://github.com/Brendan-Kirtlan/Video-Encode,915,67,C++,Brendan-Kirtlan,Encodes a file into a video format to store on a cloud video hosting service,2023-11-16T21:17:47Z,2023-07-19T21:34:40Z,7
osakaOS,https://github.com/pac-ac/osakaOS,898,21,C++,pac-ac,"The de facto operating system developed for the cult of Ayumu ""Osaka"" Kasuga.",2025-03-15T17:14:07Z,2023-07-07T22:18:50Z,12
WirelessAndroidAutoDongle,https://github.com/nisargjhaveri/WirelessAndroidAutoDongle,897,106,C++,nisargjhaveri,Use Wireless Android Auto with a car that supports only wired Android Auto using a Raspberry Pi.,2025-03-09T08:10:48Z,2023-04-16T17:33:01Z,79
emulator,https://github.com/momo5502/emulator,886,63,C++,momo5502,🪅 Windows User Space Emulator ,2025-03-20T18:33:04Z,2024-08-15T10:00:56Z,16
ZhiLight,https://github.com/zhihu/ZhiLight,879,103,C++,zhihu,A highly optimized LLM inference acceleration engine for Llama and its variants.,2025-03-14T11:38:51Z,2024-12-06T11:28:17Z,4
WinDurango,https://github.com/WinDurango/WinDurango,879,40,C++,WinDurango,The world's first Xbox One compatibility layer for Windows.,2025-03-13T21:00:51Z,2023-01-18T06:37:55Z,8
bmf,https://github.com/BabitMF/bmf,876,77,C++,BabitMF,"Cross-platform, customizable multimedia/video processing framework.  With strong GPU acceleration, heterogeneous design, multi-language support, easy to use, multi-framework compatible and high performance, the framework is ideal for transcoding, AI inference, algorithm integration, live video streaming, and more.",2025-03-21T10:16:39Z,2023-07-15T15:03:11Z,35
ChatDBG,https://github.com/plasma-umass/ChatDBG,874,54,C++,plasma-umass,ChatDBG - AI-assisted debugging. Uses AI to answer 'why',2025-02-11T19:14:48Z,2023-03-19T17:39:30Z,7
lockfree,https://github.com/DNedic/lockfree,861,55,C++,DNedic,A collection of lock-free data structures written in standard C++11,2025-01-19T00:34:32Z,2023-05-09T19:30:50Z,3
implot3d,https://github.com/brenocq/implot3d,860,42,C++,brenocq,Immediate Mode 3D Plotting,2025-03-13T08:12:09Z,2024-11-16T16:59:47Z,3
deepin-unioncode,https://github.com/linuxdeepin/deepin-unioncode,856,69,C++,linuxdeepin,,2025-03-14T01:57:15Z,2023-06-29T07:31:11Z,0
react-native-fast-tflite,https://github.com/mrousavy/react-native-fast-tflite,854,56,C++,mrousavy,🔥 High-performance TensorFlow Lite library for React Native with GPU acceleration,2025-03-10T19:11:43Z,2023-07-04T08:37:10Z,26
ReZygisk,https://github.com/PerformanC/ReZygisk,853,86,C++,PerformanC,Transparent implementation of Zygisk.,2025-01-27T11:40:28Z,2024-06-15T14:56:39Z,10
vectordb,https://github.com/epsilla-cloud/vectordb,848,40,C++,epsilla-cloud,Epsilla is a high performance Vector Database Management System,2025-03-09T00:32:26Z,2023-07-09T02:28:31Z,10
cpptrace,https://github.com/jeremy-rifkin/cpptrace,833,92,C++,jeremy-rifkin,"Simple, portable, and self-contained stacktrace library for C++11 and newer",2025-03-08T19:44:07Z,2023-07-01T20:46:47Z,9
imperial_hft,https://github.com/0burak/imperial_hft,825,120,C++,0burak,,2023-09-10T18:30:35Z,2023-09-04T00:56:37Z,3
TinyChatEngine,https://github.com/mit-han-lab/TinyChatEngine,823,85,C++,mit-han-lab,TinyChatEngine: On-Device LLM Inference Library,2024-07-04T04:20:45Z,2023-05-24T09:29:41Z,34
xgrammar,https://github.com/mlc-ai/xgrammar,809,61,C++,mlc-ai,"Fast, Flexible and Portable Structured Generation",2025-03-21T06:53:42Z,2024-06-28T06:34:27Z,27
Blocks-TI-84,https://github.com/TheScienceElf/Blocks-TI-84,807,24,C++,TheScienceElf,A Minecraft-esque game for the TI 84 CE calculator.,2023-09-08T21:29:10Z,2023-08-26T13:27:08Z,11
ScreenCapture,https://github.com/xland/ScreenCapture,804,95,C++,xland,A feature-rich screenshot program,2025-03-03T07:32:07Z,2023-04-08T02:59:11Z,30
OffsetAllocator,https://github.com/sebbbi/OffsetAllocator,801,39,C++,sebbbi,Fast O(1) offset allocator with minimal fragmentation,2024-04-30T15:06:34Z,2023-01-22T19:34:50Z,2
TinyMPC,https://github.com/TinyMPC/TinyMPC,799,106,C++,TinyMPC,Model-predictive control for microcontrollers,2025-02-11T17:44:17Z,2023-08-02T22:00:19Z,10
MilkDrop3,https://github.com/milkdrop2077/MilkDrop3,793,40,C++,milkdrop2077,"MilkDrop 3.0, supports any audio source, double-preset (.milk2), loading presets based on beat detection and much more...",2024-12-25T07:50:01Z,2023-03-19T15:04:15Z,63
musicxx,https://github.com/coolight7/musicxx,788,12,C++,coolight7,拟声 音视频播放器,2025-02-22T14:24:34Z,2023-05-23T12:50:42Z,70
wesql,https://github.com/wesql/wesql,788,28,C++,wesql,"WeSQL is an innovative MySQL distribution that adopts a compute-storage separation architecture, with storage backed by S3 (and S3-compatible systems). It can run on any cloud, ensuring no vendor lock-in.",2025-02-25T12:11:29Z,2024-09-23T04:10:58Z,8
15445-bootcamp,https://github.com/cmu-db/15445-bootcamp,788,166,C++,cmu-db,A basic introduction to coding in modern C++.,2024-07-30T12:31:19Z,2023-08-24T19:31:13Z,4
bark.cpp,https://github.com/PABannier/bark.cpp,787,70,C++,PABannier,Suno AI's Bark model in C/C++ for fast text-to-speech generation,2024-11-16T14:20:47Z,2023-07-01T16:41:37Z,48
Killer,https://github.com/0xHossam/Killer,787,127,C++,0xHossam,Killer is a super simple tool designed to bypass AV/EDR security tools using various evasive techniques.,2024-07-02T10:24:43Z,2023-04-08T16:29:52Z,1
flux,https://github.com/bytedance/flux,786,48,C++,bytedance,A fast communication-overlapping library for tensor/expert parallelism on GPUs.,2025-03-19T23:19:21Z,2024-03-01T22:21:42Z,12
CitraVR,https://github.com/amwatson/CitraVR,783,62,C++,amwatson,"Port of the leading 3DS emulator, Citra — designed for playing 3DS homebrew and personal game backups in 3D on the go with your Quest.",2024-10-25T07:29:34Z,2024-01-16T21:51:59Z,26
primjs,https://github.com/lynx-family/primjs,772,28,C++,lynx-family,JavaScript Engine Optimized for Lynx,2025-03-21T13:49:57Z,2025-03-04T02:10:17Z,5
mirage,https://github.com/mirage-project/mirage,771,49,C++,mirage-project,Mirage: Automatically Generating Fast GPU Kernels without Programming in Triton/CUDA,2025-03-21T19:44:52Z,2024-05-08T04:14:42Z,42
Quandoom,https://github.com/Lumorti/Quandoom,767,25,C++,Lumorti,A port of DOOM for a quantum computer,2024-12-20T11:01:01Z,2024-09-27T01:02:25Z,0
Modern-Cpp-templates-tutorial,https://github.com/Mq-b/Modern-Cpp-templates-tutorial,767,101,C++,Mq-b,现代C++模板教程,2025-03-05T10:57:59Z,2023-12-26T14:21:51Z,1
rl-tools,https://github.com/rl-tools/rl-tools,766,26,C++,rl-tools,The Fastest Deep Reinforcement Learning Library,2025-02-16T21:58:06Z,2023-11-11T02:29:10Z,14
GhostStrike,https://github.com/stivenhacker/GhostStrike,765,91,C++,stivenhacker,Deploy stealthy reverse shells using advanced process hollowing with GhostStrike – a C++ tool for ethical hacking and Red Team operations.,2024-09-03T01:54:38Z,2024-09-03T01:41:53Z,0
mllm,https://github.com/UbiquitousLearning/mllm,763,92,C++,UbiquitousLearning,Fast Multimodal LLM on Mobile Devices,2025-03-21T09:20:38Z,2023-08-30T16:33:36Z,22
tinybvh,https://github.com/jbikker/tinybvh,761,43,C++,jbikker,Single-header BVH construction and traversal library.,2025-03-21T19:46:33Z,2024-10-29T14:51:23Z,5
computer_enhance,https://github.com/cmuratori/computer_enhance,760,177,C++,cmuratori,Source code for the https://computerenhance.com programming series,2025-03-06T06:47:51Z,2023-01-31T22:19:23Z,6
limap,https://github.com/cvg/limap,759,78,C++,cvg,A toolbox for mapping and localization with line features.,2025-03-20T12:04:32Z,2023-03-21T14:36:11Z,33
rive-runtime,https://github.com/rive-app/rive-runtime,759,47,C++,rive-app,Low-level C++ Rive runtime and renderer,2025-03-21T16:08:11Z,2023-06-02T02:26:04Z,14
tilelang,https://github.com/tile-ai/tilelang,756,56,C++,tile-ai, Domain-specific language designed to streamline the development of high-performance GPU/CPU/Accelerators kernels,2025-03-21T17:26:20Z,2024-10-03T09:25:45Z,29
CAN_Commander,https://github.com/MatthewKuKanich/CAN_Commander,754,65,C++,MatthewKuKanich,"CAN Commander is a comprehensive tool designed for the reverse engineering of CAN (Controller Area Network) bus systems. This project aims to provide a robust platform for automotive enthusiasts, engineers, and security researchers to interact with and analyze CAN networks, facilitating a deeper understanding and manipulation of communication.",2024-06-09T21:22:14Z,2023-09-21T03:30:55Z,5
KVstorageBaseRaft-cpp,https://github.com/youngyangyang04/KVstorageBaseRaft-cpp,754,143,C++,youngyangyang04,【代码随想录知识星球】项目分享-基于Raft的k-v存储数据库🔥,2025-01-16T07:30:00Z,2023-12-07T08:45:06Z,18
Esp32_VoiceChat_LLMs,https://github.com/MetaWu2077/Esp32_VoiceChat_LLMs,752,172,C++,MetaWu2077,"esp32 based device, mainly used for voice chat with large language models",2024-03-24T13:16:28Z,2024-03-09T01:10:21Z,3
nekoray,https://github.com/Mahdi-zarei/nekoray,752,51,C++,Mahdi-zarei,Qt based cross-platform GUI proxy configuration manager (backend: sing-box),2025-03-20T12:02:36Z,2024-02-07T20:43:12Z,40
go-llama.cpp,https://github.com/go-skynet/go-llama.cpp,750,86,C++,go-skynet,LLama.cpp golang bindings,2025-03-20T19:28:01Z,2023-04-03T22:33:55Z,28
Decktility,https://github.com/ByteWelder/Decktility,736,34,C++,ByteWelder,A handheld PC,2023-05-24T10:46:24Z,2023-05-02T22:03:32Z,0
pandora,https://github.com/efchatz/pandora,732,87,C++,efchatz,A red team tool that assists into extracting/dumping master credentials and/or entries from different password managers.,2025-01-09T14:58:57Z,2023-11-03T18:01:31Z,0
UnrealSpecifiers,https://github.com/fjz13/UnrealSpecifiers,724,118,C++,fjz13,"UE5标识符详解，包含100多个标识符以及300多个meta的解释和示例。Detailed Explanation of UE5 Identifiers, including over 100 identifiers and explanations and examples for more than 300 meta tags.",2024-11-21T09:14:46Z,2024-04-04T10:07:12Z,1
obs-localvocal,https://github.com/locaal-ai/obs-localvocal,724,57,C++,locaal-ai,OBS plugin for local speech recognition and captioning using AI,2025-02-06T22:23:54Z,2023-08-10T19:05:18Z,43
InferLLM,https://github.com/MegEngine/InferLLM,719,91,C++,MegEngine,a lightweight LLM model inference framework,2024-04-07T01:57:37Z,2023-05-04T05:40:17Z,41
direct_lidar_inertial_odometry,https://github.com/vectr-ucla/direct_lidar_inertial_odometry,717,147,C++,vectr-ucla,[IEEE ICRA'23] A new lightweight LiDAR-inertial odometry algorithm with a novel coarse-to-fine approach in constructing continuous-time trajectories for precise motion correction.,2024-11-21T18:20:26Z,2023-06-09T20:21:20Z,38
qwindowkit,https://github.com/stdware/qwindowkit,713,117,C++,stdware,"Cross-platform frameless window framework for Qt. Support Windows, macOS, Linux.",2025-03-14T09:54:37Z,2023-11-29T12:37:35Z,48
nndeploy,https://github.com/nndeploy/nndeploy,713,105,C++,nndeploy,"nndeploy is an end-to-end model inference and deployment framework. It aims to provide users with a powerful, easy-to-use, high-performance, and mainstream framework compatible model inference and deployment experience.一款端到端的模型推理和部署框架。它旨在为用户提供功能强大、简单易用、高性能且兼容主流框架的模型推理和部署体验。",2025-03-21T09:07:40Z,2023-08-08T13:13:25Z,7
Loser-HomeWork,https://github.com/Mq-b/Loser-HomeWork,710,139,C++,Mq-b,卢瑟们的作业展示，答案讲解，以及一些C++知识,2025-01-27T05:29:36Z,2023-08-03T16:32:24Z,5
srsRAN_Project,https://github.com/srsran/srsRAN_Project,707,224,C++,srsran,Open source O-RAN 5G CU/DU solution from Software Radio Systems (SRS) https://docs.srsran.com/projects/project,2025-03-14T10:29:52Z,2023-02-22T11:28:00Z,64
json.cpp,https://github.com/jart/json.cpp,705,27,C++,jart,JSON for Classic C++,2024-12-07T11:19:59Z,2024-10-30T03:39:41Z,1
T-MAC,https://github.com/microsoft/T-MAC,702,55,C++,microsoft,Low-bit LLM inference on CPU with lookup table,2025-01-09T05:48:54Z,2024-02-02T05:14:07Z,32
ShowMIDI,https://github.com/gbevin/ShowMIDI,700,23,C++,gbevin,Multi-platform GUI application to effortlessly visualize MIDI activity,2025-03-02T16:28:55Z,2023-11-05T17:00:37Z,15
ocean,https://github.com/facebookresearch/ocean,694,65,C++,facebookresearch,Ocean is the in-house framework for Computer Vision (CV) and Augmented Reality (AR) applications at Meta. It is platform independent and is mainly implemented in C/C++.,2025-03-20T01:51:45Z,2024-01-06T00:32:59Z,8
Hyprspace,https://github.com/KZDKM/Hyprspace,692,32,C++,KZDKM,Workspace overview plugin for Hyprland,2025-03-14T06:19:18Z,2024-03-27T05:51:06Z,44
gbe_fork,https://github.com/Detanup01/gbe_fork,690,94,C++,Detanup01,Fork of https://gitlab.com/Mr_Goldberg/goldberg_emulator,2025-03-13T22:30:09Z,2024-07-17T16:39:25Z,36
LocalPotato,https://github.com/decoder-it/LocalPotato,689,93,C++,decoder-it,,2023-11-07T01:09:08Z,2023-01-04T18:22:29Z,1
OffensiveCpp,https://github.com/lsecqt/OffensiveCpp,686,82,C++,lsecqt,This repo contains C/C++ snippets that can be handy in specific offensive scenarios.,2025-01-26T08:05:48Z,2023-04-05T09:39:33Z,0
write-you-a-vector-db,https://github.com/skyzh/write-you-a-vector-db,682,18,C++,skyzh,A Vector Database Tutorial (over CMU-DB's BusTub system),2025-01-19T23:10:36Z,2024-01-10T11:34:05Z,0
robotics_essentials_ros2,https://github.com/henki-robotics/robotics_essentials_ros2,680,97,C++,henki-robotics,Learn the basics of robotics through hands-on experience using ROS 2 and Gazebo simulation.,2025-03-12T11:12:46Z,2024-10-30T10:39:27Z,1
QQNTFileVerifyPatch,https://github.com/LiteLoaderQQNT/QQNTFileVerifyPatch,680,44,C++,LiteLoaderQQNT,逆他妈的QQNT Patch文件检测,2024-11-05T05:32:02Z,2023-12-12T20:03:05Z,8
hyprland-plugins,https://github.com/hyprwm/hyprland-plugins,670,74,C++,hyprwm,Official plugins for Hyprland,2025-03-21T09:51:20Z,2023-02-27T14:01:11Z,93
tt-metal,https://github.com/tenstorrent/tt-metal,669,119,C++,tenstorrent,":metal: TT-NN operator library, and TT-Metalium low level kernel programming model.",2025-03-21T20:43:08Z,2023-02-13T15:30:05Z,2136
rtp-llm,https://github.com/alibaba/rtp-llm,669,55,C++,alibaba,RTP-LLM: Alibaba's high-performance LLM inference engine for diverse applications.,2025-01-21T07:12:39Z,2023-12-27T08:22:59Z,18
ESPSomfy-RTS,https://github.com/rstrouse/ESPSomfy-RTS,666,51,C++,rstrouse,A controller for Somfy RTS shades and blinds,2024-08-19T17:46:40Z,2023-01-10T02:19:06Z,91
HWSyscalls,https://github.com/Dec0ne/HWSyscalls,661,101,C++,Dec0ne,"HWSyscalls is a new method to execute indirect syscalls using HWBP, HalosGate and a synthetic trampoline on kernel32 with HWBP.",2023-07-19T17:03:27Z,2023-01-03T06:19:10Z,3
obfusheader.h,https://github.com/ac3ss0r/obfusheader.h,656,87,C++,ac3ss0r,Obfusheader.h is a portable header file for C++14 compile-time obfuscation.,2024-08-19T15:36:45Z,2023-11-20T04:46:57Z,3
onnxruntime-genai,https://github.com/microsoft/onnxruntime-genai,655,160,C++,microsoft,Generative AI extensions for onnxruntime,2025-03-21T18:09:18Z,2023-11-13T20:37:15Z,87
OpenStarbound,https://github.com/OpenStarbound/OpenStarbound,653,84,C++,OpenStarbound,,2025-03-20T10:31:05Z,2023-06-20T04:18:02Z,61
obfuscator,https://github.com/es3n1n/obfuscator,653,66,C++,es3n1n,PE bin2bin obfuscator,2025-02-25T18:03:26Z,2023-12-06T14:16:33Z,6
ImMesh,https://github.com/hku-mars/ImMesh,651,58,C++,hku-mars,ImMesh: An Immediate LiDAR Localization and Meshing Framework,2024-01-25T17:35:30Z,2023-01-10T08:09:32Z,23
Octree-GS,https://github.com/city-super/Octree-GS,650,45,C++,city-super,Octree-GS: Towards Consistent Real-time Rendering with LOD-Structured 3D Gaussians,2024-09-26T03:17:36Z,2024-03-26T12:15:39Z,12
CS2_External,https://github.com/TKazer/CS2_External,647,145,C++,TKazer,CS2 external cheat.,2024-07-24T15:32:24Z,2023-09-29T11:30:28Z,56
data-structures-algorithms,https://github.com/nishant-Tiwari24/data-structures-algorithms,645,121,C++,nishant-Tiwari24,"Data structures and algorithms are fundamental concepts in computer science and programming.Data structures are ways of organizing and storing data, and algorithms are step-by-step procedures for solving problems or performing tasks.",2024-11-04T11:24:51Z,2023-12-21T07:05:09Z,2
cuda-quantum,https://github.com/NVIDIA/cuda-quantum,643,222,C++,NVIDIA,C++ and Python support for the CUDA Quantum programming model for heterogeneous quantum-classical workflows,2025-03-21T20:29:57Z,2023-03-14T18:36:14Z,332
NootRX,https://github.com/ChefKissInc/NootRX,642,124,C++,ChefKissInc,The rDNA 2 dGPU support patch kext. No commercial use.,2025-03-15T10:26:15Z,2023-07-15T09:54:18Z,8
Black-Angel-Rootkit,https://github.com/XaFF-XaFF/Black-Angel-Rootkit,637,112,C++,XaFF-XaFF,Black Angel is a Windows 11/10 x64 kernel mode rootkit. Rootkit can be loaded with enabled DSE while maintaining its full functionality.,2023-11-09T14:16:24Z,2023-03-18T14:42:13Z,1
hy3,https://github.com/outfoxxed/hy3,636,53,C++,outfoxxed,Hyprland plugin for an i3 / sway like manual tiling layout,2025-03-16T20:51:43Z,2023-04-09T20:13:01Z,24
ReverseKit,https://github.com/zer0condition/ReverseKit,633,98,C++,zer0condition,x64 Dynamic Reverse Engineering Toolkit,2023-05-30T00:56:26Z,2023-03-25T08:27:05Z,0
HomeKey-ESP32,https://github.com/rednblkx/HomeKey-ESP32,633,41,C++,rednblkx,ESP32 HomeKit Lock with support for Apple Home Key (reverse-engineered),2025-03-18T13:05:35Z,2023-12-11T01:03:58Z,20
xcpc-algorithm-templates,https://github.com/sunkafei/xcpc-algorithm-templates,631,46,C++,sunkafei,XCPC/ICPC/CCPC 算法模板,2024-12-26T07:20:28Z,2023-07-12T16:23:37Z,0
cpp-tbox,https://github.com/cpp-main/cpp-tbox,623,91,C++,cpp-main,"A complete Linux application software development tool library and runtime framework, aim at make C++ development easy.",2025-03-12T16:50:47Z,2023-02-09T09:59:53Z,11
Amsi-Killer,https://github.com/ZeroMemoryEx/Amsi-Killer,618,92,C++,ZeroMemoryEx,Lifetime AMSI bypass,2023-09-26T00:49:22Z,2023-02-26T19:05:14Z,0
flipperzero-mayhem,https://github.com/eried/flipperzero-mayhem,618,36,C++,eried,"Perfect companion for your Flipper Zero. ESP32 with WiFi, BT/BLE, micro-SD, camera+PSRAM, flashlight and extras: NRF24/CC1101, 3V/5V sensors",2024-10-17T07:20:57Z,2023-01-15T20:44:12Z,7
YOLOv8-TensorRT-CPP,https://github.com/cyrusbehr/YOLOv8-TensorRT-CPP,614,75,C++,cyrusbehr,YOLOv8 TensorRT C++ Implementation,2025-02-09T20:31:18Z,2023-05-25T04:04:35Z,12
axodox-machinelearning,https://github.com/axodox/axodox-machinelearning,613,35,C++,axodox,"This repository contains a pure C++ ONNX implementation of multiple offline AI models, such as StableDiffusion (1.5 and XL), ControlNet, Midas, HED and OpenPose.",2024-04-14T18:44:53Z,2023-06-04T18:22:37Z,9
omniserve,https://github.com/mit-han-lab/omniserve,610,39,C++,mit-han-lab,[MLSys'25] QServe: W4A8KV4 Quantization and System Co-design for Efficient LLM Serving; [MLSys'25] LServe: Efficient Long-sequence LLM Serving with Unified Sparse Attention,2025-03-06T03:22:14Z,2024-05-06T18:16:30Z,36
fastgron,https://github.com/adamritter/fastgron,608,10,C++,adamritter," High-performance JSON to GRON (greppable, flattened JSON) converter",2024-01-07T00:26:43Z,2023-05-27T19:00:45Z,3
goomba,https://github.com/HexRaysSA/goomba,606,48,C++,HexRaysSA,gooMBA is a Hex-Rays Decompiler plugin to simplify Mixed Boolean-Arithmetic (MBA) expressions,2023-06-20T10:55:35Z,2023-01-24T14:09:46Z,2
DelugeFirmware,https://github.com/SynthstromAudible/DelugeFirmware,600,114,C++,SynthstromAudible,,2025-03-21T20:23:03Z,2023-05-03T23:36:29Z,83
zkp-hmac-communication-cpp,https://github.com/zk-Call/zkp-hmac-communication-cpp,595,125,C++,zk-Call,"""Zero-Knowledge"" Proof Implementation with HMAC Communication in C++",2024-10-07T23:31:41Z,2024-04-03T09:31:57Z,0
ComfyTextures,https://github.com/AlexanderDzhoganov/ComfyTextures,594,72,C++,AlexanderDzhoganov,Unreal Engine ⚔️ ComfyUI - Automatic texturing using generative diffusion models ,2024-07-26T15:57:48Z,2024-01-25T14:00:23Z,8
Cpp20-STL-Cookbook-src,https://github.com/Mq-b/Cpp20-STL-Cookbook-src,592,81,C++,Mq-b,C++20 STL Cookbook,2024-09-13T12:04:49Z,2023-01-13T11:23:50Z,0
mandarine,https://github.com/mandarine3ds/mandarine,592,24,C++,mandarine3ds,A Citra fork with new features and hacks which are experimental and may not be present upstream,2025-03-02T22:26:30Z,2024-04-14T18:22:35Z,51
Godot-MTerrain-plugin,https://github.com/mohsenph69/Godot-MTerrain-plugin,591,31,C++,mohsenph69,A GDExtension plugin which give godot the ability to produce highly optimized Terrain for Open world games,2025-03-10T18:36:52Z,2023-07-02T01:24:59Z,37
projectaria_tools,https://github.com/facebookresearch/projectaria_tools,591,83,C++,facebookresearch,projectaria_tools is an C++/Python open-source toolkit to interact with Project Aria data,2025-03-20T19:13:37Z,2023-06-15T06:06:29Z,13
dxmt,https://github.com/3Shain/dxmt,589,21,C++,3Shain,Metal-based implementation of D3D11 for MacOS / Wine,2025-03-21T12:35:42Z,2023-11-09T00:00:08Z,13
ZygiskFrida,https://github.com/lico-n/ZygiskFrida,586,108,C++,lico-n,Injects frida gadget using zygisk to bypass anti-tamper checks.,2024-04-28T13:33:50Z,2023-07-15T06:42:52Z,7
discord-music-presence,https://github.com/ungive/discord-music-presence,586,9,C++,ungive,The Discord music status that works with any media player,2025-03-13T12:12:20Z,2024-02-07T15:20:17Z,13
BOAZ_beta,https://github.com/thomasxm/BOAZ_beta,586,100,C++,thomasxm,Multilayered AV/EDR Evasion Framework,2025-03-16T21:29:09Z,2024-05-26T16:42:09Z,5
qwen.cpp,https://github.com/QwenLM/qwen.cpp,582,53,C++,QwenLM,C++ implementation of Qwen-LM,2024-12-06T08:32:28Z,2023-09-24T07:45:24Z,64
M5Stick-Launcher,https://github.com/bmorcelli/M5Stick-Launcher,572,56,C++,bmorcelli,"App launcher for M5StickC, M5StickC Plus, M5StickC Plus 2 and M5Cardputer",2025-03-21T19:29:02Z,2024-02-10T22:39:03Z,10
fast-music-remover,https://github.com/omeryusufyagci/fast-music-remover,570,38,C++,omeryusufyagci,"A C++ based, lightweight music and noise remover for YouTube and other internet media, using DeepFilterNet for audio enhancement.",2025-01-15T19:11:56Z,2024-09-07T22:35:11Z,22
lidar-slam-detection,https://github.com/w111liang222/lidar-slam-detection,569,126,C++,w111liang222,LSD (LiDAR SLAM & Detection) is an open source perception architecture for autonomous vehicle/robotic,2025-01-01T12:10:34Z,2023-03-29T04:41:13Z,49
OpenSteamClient,https://github.com/OpenSteamClient/OpenSteamClient,568,25,C++,OpenSteamClient,Partially open-source alternative Steam Client for Linux. ,2024-09-25T09:09:43Z,2023-04-27T15:51:07Z,21
3DGS.cpp,https://github.com/shg8/3DGS.cpp,567,39,C++,shg8," A cross-platform, high performance renderer for Gaussian Splatting using Vulkan Compute. Supports Windows, Linux, macOS, iOS, and visionOS ",2024-11-13T07:37:49Z,2024-02-15T00:04:06Z,7
esp32_rc_cars,https://github.com/mattsroufe/esp32_rc_cars,566,26,C++,mattsroufe,,2025-02-09T20:54:52Z,2024-12-18T18:04:57Z,1
minigpt4.cpp,https://github.com/Maknee/minigpt4.cpp,566,28,C++,Maknee,"Port of MiniGPT4 in C++ (4bit, 5bit, 6bit, 8bit, 16bit CPU inference with GGML)",2023-08-08T15:34:12Z,2023-07-15T22:59:57Z,8
babylon,https://github.com/baidu/babylon,562,77,C++,baidu,High-Performance C++ Fundamental Library,2024-12-17T01:40:32Z,2024-04-25T08:58:45Z,13
